ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,true_class
167,0,16,249,232,193,37,192,160,benign
412,9,174,32,41,2,0,41,64,benign
208,50,63,4,102,42,255,199,0,max-speedometer
1651,255,255,255,255,255,255,255,255,fuzzing
14,32,84,214,2,8,9,117,176,benign
1694,4,64,4,127,31,192,21,34,benign
215,0,1,78,64,133,0,16,0,benign
1031,93,78,113,240,0,1,190,32,benign
208,114,114,4,96,155,255,81,0,max-speedometer
208,18,119,4,98,156,29,65,0,benign
852,32,10,128,0,0,2,78,0,benign
208,90,119,4,100,119,7,115,0,benign
1760,255,255,255,255,255,255,255,255,fuzzing
208,2,114,4,100,221,255,27,0,max-speedometer
1372,17,7,0,0,19,38,48,10,benign
14,32,83,150,2,8,9,118,152,benign
1076,1,70,128,166,184,134,225,16,benign
208,98,70,4,100,252,255,240,0,max-speedometer
692,0,72,244,0,0,0,16,0,benign
526,78,31,239,174,76,191,207,175,benign
208,106,79,12,96,249,1,245,0,reverse-light-on
1760,20,199,20,255,20,221,21,1,benign
208,122,114,4,100,120,255,114,0,max-speedometer
622,5,6,64,162,135,54,10,4,benign
628,0,242,0,252,16,124,141,187,benign
961,123,85,31,230,59,63,41,46,benign
208,18,81,4,98,78,255,167,0,max-speedometer
208,98,69,12,98,111,5,124,0,reverse-light-on
14,32,97,150,2,8,9,117,94,benign
208,26,114,4,96,186,255,61,0,max-speedometer
208,114,53,4,100,8,0,230,0,benign
1031,80,1,106,224,89,192,190,96,benign
37,0,0,2,136,64,110,0,1,benign
293,144,0,109,95,106,52,17,96,benign
1505,137,55,96,11,10,2,56,128,benign
1277,17,38,10,145,51,7,73,136,benign
208,10,80,12,102,98,2,151,0,reverse-light-on
1505,137,51,64,7,10,1,164,128,benign
1076,4,74,160,161,162,13,79,224,benign
208,114,80,12,98,97,2,139,0,reverse-light-on
51,0,7,48,0,12,145,55,208,benign
208,10,117,12,100,179,5,67,0,reverse-light-on
1314,223,127,208,32,92,176,0,28,benign
607,255,255,255,255,255,255,255,255,fuzzing
208,74,63,4,100,206,255,32,0,max-speedometer
1505,137,44,96,11,10,0,164,128,benign
167,0,16,249,165,49,24,96,160,benign
208,66,80,12,98,37,3,204,0,reverse-light-on
208,10,115,4,100,51,255,195,0,max-speedometer
208,26,114,4,100,136,255,107,0,max-speedometer
208,42,109,12,96,200,2,45,0,reverse-light-on
208,2,71,4,100,195,255,55,0,max-speedometer
1505,137,26,32,11,10,0,168,128,benign
208,98,75,4,98,224,255,11,0,max-speedometer
208,98,79,4,100,63,255,172,0,max-speedometer
208,90,112,4,96,205,2,34,0,reverse-light-off
208,114,114,4,96,170,255,66,0,max-speedometer
852,32,5,64,0,0,3,12,128,benign
208,18,115,4,96,28,255,219,0,max-speedometer
1751,0,1,128,2,32,4,32,60,benign
1176,131,254,31,240,185,129,203,205,benign
560,249,0,0,2,172,4,12,0,benign
208,66,115,4,100,174,255,64,0,max-speedometer
526,78,31,255,168,252,191,239,255,benign
208,42,69,12,100,112,5,130,0,reverse-light-on
208,74,115,4,100,17,255,224,0,max-speedometer
167,32,16,249,168,193,44,16,160,benign
208,98,115,4,100,251,255,240,0,max-speedometer
526,78,32,3,166,214,191,240,23,benign
1505,137,26,32,11,9,255,0,128,benign
319,255,255,255,255,255,255,255,255,fuzzing
1176,131,232,31,64,219,135,64,4,benign
722,0,122,22,254,128,0,0,2,benign
51,13,198,248,234,190,81,55,208,benign
293,144,0,69,223,69,187,1,96,benign
628,0,242,14,238,16,124,142,13,benign
51,45,19,234,204,94,23,103,208,benign
167,0,16,248,168,145,46,128,160,benign
1076,2,40,32,161,150,129,20,240,benign
51,22,79,177,96,157,128,7,208,benign
852,32,41,64,0,0,6,178,0,benign
1760,5,183,5,181,5,178,5,178,benign
51,0,3,240,0,13,135,135,208,benign
208,10,113,4,96,136,2,113,0,reverse-light-off
412,31,44,31,246,194,0,40,128,benign
208,74,112,4,96,196,2,45,0,reverse-light-off
208,26,80,4,102,80,255,164,0,max-speedometer
208,74,112,4,96,186,2,55,0,reverse-light-off
412,18,72,32,20,130,0,39,64,benign
1505,137,51,96,7,10,0,172,128,benign
852,32,191,128,0,0,3,188,0,benign
208,34,115,4,100,162,255,81,0,max-speedometer
208,34,81,12,100,244,4,0,0,reverse-light-on
208,42,61,4,96,188,255,54,0,max-speedometer
208,34,76,4,96,71,255,172,0,max-speedometer
208,34,114,4,100,1,255,243,0,max-speedometer
1076,2,138,160,171,24,43,161,160,benign
293,144,0,107,31,101,119,175,96,benign
1072,56,151,134,143,56,128,59,32,benign
208,50,78,12,102,147,2,97,0,reverse-light-on
852,32,253,128,0,0,3,206,128,benign
208,26,115,4,96,121,255,124,0,max-speedometer
208,18,117,12,100,186,5,59,0,reverse-light-on
208,74,115,4,96,26,255,213,0,max-speedometer
208,90,82,12,100,2,2,237,0,reverse-light-on
961,123,85,31,186,89,13,41,46,benign
1760,12,133,12,133,12,158,12,158,benign
208,34,63,4,98,41,255,202,0,max-speedometer
852,32,153,64,0,0,0,117,0,benign
208,90,114,4,100,114,255,121,0,max-speedometer
1277,17,30,10,86,41,6,73,8,benign
208,18,115,4,96,28,255,218,0,max-speedometer
167,0,16,249,168,145,37,32,160,benign
167,0,81,54,36,241,28,112,160,benign
1076,4,10,160,169,15,84,2,128,benign
1760,16,85,16,187,16,131,16,214,benign
208,122,68,4,96,93,255,140,0,max-speedometer
675,0,0,0,69,134,192,48,8,benign
167,0,16,250,38,49,31,208,160,benign
14,32,85,86,2,8,9,118,164,benign
293,144,0,109,31,88,252,239,96,benign
1505,137,39,64,11,9,255,140,128,benign
208,114,115,4,100,40,255,196,0,max-speedometer
208,10,115,4,100,36,255,210,0,max-speedometer
526,78,31,191,174,250,62,80,39,benign
208,26,82,12,100,7,2,240,0,reverse-light-on
208,18,79,12,98,167,3,80,0,reverse-light-on
208,66,115,4,96,46,255,195,0,max-speedometer
458,63,241,255,128,0,0,3,64,benign
208,10,66,4,102,45,255,201,0,max-speedometer
208,34,114,4,100,151,255,91,0,max-speedometer
208,2,117,12,100,153,5,94,0,reverse-light-on
208,2,115,4,100,33,255,217,0,max-speedometer
208,90,72,4,100,91,255,145,0,max-speedometer
14,32,85,150,2,8,9,112,186,benign
1072,0,109,132,13,212,128,22,160,benign
208,74,125,4,100,235,3,5,0,benign
167,0,81,38,165,17,26,144,160,benign
14,32,98,214,2,8,9,115,178,benign
208,122,114,4,100,51,255,182,0,max-speedometer
208,122,115,4,100,94,255,141,0,max-speedometer
1277,17,53,10,147,71,9,73,136,benign
208,114,85,4,98,113,27,98,0,benign
208,82,80,12,98,107,2,133,0,reverse-light-on
526,78,32,3,175,36,191,240,15,benign
852,32,25,64,0,0,0,193,0,benign
14,32,98,22,2,8,9,116,246,benign
354,58,40,5,100,132,18,65,204,benign
37,0,0,2,136,64,60,162,1,benign
208,2,114,4,100,84,255,164,0,max-speedometer
208,114,114,4,100,131,255,101,0,max-speedometer
417,255,255,255,255,255,255,255,255,fuzzing
1760,29,243,29,230,30,2,29,255,benign
208,2,79,12,100,53,5,194,0,reverse-light-on
560,223,0,8,154,236,0,24,0,benign
208,18,105,4,96,244,17,245,0,benign
208,66,115,4,100,81,255,158,0,max-speedometer
208,58,68,4,98,13,255,228,0,max-speedometer
208,98,114,4,100,126,255,110,0,max-speedometer
208,114,109,12,96,206,2,30,0,reverse-light-on
1505,137,45,192,11,9,255,176,128,benign
852,32,81,128,0,0,1,169,128,benign
1668,212,251,120,153,65,134,144,32,benign
208,10,114,4,100,149,255,96,0,max-speedometer
51,0,2,224,0,12,137,231,192,benign
208,74,109,12,96,209,2,32,0,reverse-light-on
167,0,81,65,41,81,41,48,160,benign
208,98,124,12,96,210,5,25,0,benign
208,74,114,4,100,184,255,53,0,max-speedometer
208,34,78,12,102,172,2,74,0,reverse-light-on
208,50,109,12,96,202,2,42,0,reverse-light-on
852,32,90,128,0,0,0,100,0,benign
167,32,16,250,166,177,45,0,160,benign
208,82,109,12,96,212,2,28,0,reverse-light-on
208,82,70,4,98,249,255,245,0,max-speedometer
208,2,80,12,98,139,3,110,0,reverse-light-on
208,42,114,4,100,185,255,59,0,max-speedometer
628,0,242,9,243,16,124,141,157,benign
870,127,29,200,2,1,71,206,56,benign
208,114,114,4,100,217,255,17,0,max-speedometer
1076,3,74,160,171,237,191,241,96,benign
14,32,96,86,2,8,9,123,22,benign
14,32,97,86,2,8,9,117,198,benign
208,18,78,12,102,149,2,99,0,reverse-light-on
208,42,81,12,102,27,3,217,0,reverse-light-on
208,42,120,4,100,131,36,80,0,benign
1076,3,106,160,161,92,178,29,64,benign
208,2,114,4,100,107,255,140,0,max-speedometer
293,144,0,108,31,108,114,221,96,benign
186,6,136,8,196,16,0,13,80,benign
208,10,71,4,102,220,255,29,0,max-speedometer
526,78,32,83,177,58,193,16,23,benign
412,3,70,31,247,2,0,40,208,benign
208,74,117,12,100,173,5,65,0,reverse-light-on
208,10,81,4,98,79,255,167,0,max-speedometer
412,24,36,32,24,66,0,41,32,benign
208,74,112,4,96,206,2,35,0,reverse-light-off
1176,132,0,160,4,167,139,200,69,benign
208,10,115,4,100,247,255,255,0,max-speedometer
208,50,115,4,96,26,8,212,0,benign
14,32,83,214,2,8,9,116,194,benign
37,0,0,2,136,64,102,0,1,benign
1076,0,32,0,168,26,151,83,64,benign
208,42,81,12,102,34,3,210,0,reverse-light-on
208,98,72,12,98,156,5,79,0,reverse-light-on
51,44,80,242,196,62,93,71,208,benign
1668,84,214,115,25,65,131,16,30,benign
208,42,115,4,100,188,255,57,0,max-speedometer
208,2,74,4,96,55,255,194,0,max-speedometer
412,30,146,32,9,194,0,39,0,benign
167,0,81,57,165,1,23,16,160,benign
852,32,110,192,0,0,5,242,128,benign
1505,137,29,0,11,9,255,232,128,benign
208,98,112,4,96,191,2,47,0,reverse-light-off
167,0,81,57,163,193,30,112,160,benign
1408,0,0,0,4,57,7,239,128,benign
208,98,131,4,100,248,45,203,0,benign
208,34,114,4,96,186,255,60,0,max-speedometer
526,78,32,7,164,186,192,16,7,benign
208,50,80,12,102,67,3,176,0,reverse-light-on
208,10,73,4,100,44,255,204,0,max-speedometer
208,82,63,4,102,234,255,3,0,max-speedometer
208,18,112,4,96,191,2,57,0,reverse-light-off
208,114,114,4,100,98,255,136,0,max-speedometer
208,18,115,4,96,160,255,86,0,max-speedometer
412,16,110,32,16,2,0,41,32,benign
208,42,69,4,100,53,255,189,0,max-speedometer
208,2,114,4,100,219,255,28,0,max-speedometer
208,50,114,4,100,102,255,141,0,max-speedometer
208,10,114,4,100,4,255,243,0,max-speedometer
1076,4,106,128,167,166,13,168,176,benign
208,66,114,4,100,183,255,56,0,max-speedometer
208,2,117,12,102,154,5,93,0,reverse-light-on
208,18,78,12,102,0,1,249,0,reverse-light-on
208,34,72,4,102,97,255,146,0,max-speedometer
51,0,5,120,0,12,4,215,208,benign
167,0,16,250,40,209,37,144,160,benign
961,123,85,31,183,112,120,233,46,benign
208,98,114,4,100,45,255,192,0,max-speedometer
1072,0,153,71,61,20,128,18,160,benign
208,58,77,12,102,91,5,149,0,reverse-light-on
208,66,116,4,96,217,3,24,0,benign
852,32,116,128,0,0,5,51,0,benign
208,122,114,4,96,193,255,41,0,max-speedometer
1760,25,190,25,166,25,186,25,187,benign
208,114,112,4,96,162,2,74,0,reverse-light-off
51,0,3,24,0,12,73,135,208,benign
208,98,112,4,96,184,2,54,0,reverse-light-off
208,10,82,12,98,84,2,165,0,reverse-light-on
208,106,114,4,96,139,255,98,0,max-speedometer
208,34,69,4,100,55,255,188,0,max-speedometer
1076,1,104,96,171,17,145,128,192,benign
208,50,72,4,102,57,255,184,0,max-speedometer
208,74,81,4,100,71,255,167,0,max-speedometer
14,32,84,214,2,8,9,113,150,benign
208,58,117,12,100,145,5,95,0,reverse-light-on
293,144,0,65,31,67,124,251,96,benign
628,8,242,15,237,16,124,141,169,benign
208,26,70,4,102,140,255,104,0,max-speedometer
705,1,244,15,199,197,159,188,70,benign
167,0,16,251,165,65,46,16,160,benign
293,144,0,113,95,125,168,111,96,benign
208,34,70,4,100,58,255,185,0,max-speedometer
208,58,115,4,100,119,255,121,0,max-speedometer
208,50,115,4,100,254,255,243,0,max-speedometer
208,82,118,4,100,214,10,18,0,benign
1505,137,55,224,7,10,0,84,128,benign
208,26,113,4,96,154,2,93,0,reverse-light-off
526,78,32,11,164,235,191,240,7,benign
208,66,114,4,100,80,255,161,0,max-speedometer
208,98,115,4,96,224,255,12,0,max-speedometer
1176,132,0,32,0,180,136,72,7,benign
1307,40,177,129,177,137,199,248,193,benign
208,90,117,12,100,139,5,97,0,reverse-light-on
1505,137,27,0,11,10,0,104,128,benign
1505,137,44,0,11,9,255,116,128,benign
208,122,115,4,100,185,255,50,0,max-speedometer
208,98,68,12,96,99,5,136,0,reverse-light-on
852,33,0,0,0,0,3,141,0,benign
208,82,74,4,96,66,255,171,0,max-speedometer
852,32,178,128,0,0,5,77,0,benign
208,10,114,4,100,239,255,7,0,max-speedometer
208,122,80,12,96,99,3,135,0,reverse-light-on
167,0,81,56,37,113,34,64,160,benign
1225,1,145,85,130,13,2,246,75,benign
208,122,114,4,100,192,255,41,0,max-speedometer
354,81,24,12,52,196,18,97,204,benign
208,50,72,4,100,27,255,217,0,max-speedometer
208,10,72,4,102,113,255,136,0,max-speedometer
861,255,255,255,255,255,255,255,255,fuzzing
208,122,76,4,98,77,255,155,0,max-speedometer
208,42,113,4,96,146,2,99,0,reverse-light-off
167,0,81,49,37,1,38,176,160,benign
208,58,114,4,100,115,255,124,0,max-speedometer
186,6,152,2,196,16,0,0,156,benign
208,114,114,4,96,166,255,70,0,max-speedometer
208,2,67,12,102,116,5,131,0,reverse-light-on
1277,17,57,10,139,77,10,73,136,benign
208,26,114,4,100,129,255,114,0,max-speedometer
14,32,94,150,2,8,9,126,244,benign
208,18,115,4,100,203,255,45,0,max-speedometer
1176,131,255,159,252,20,128,119,74,benign
208,58,65,12,100,115,5,125,0,reverse-light-on
167,0,81,40,40,193,28,96,160,benign
14,32,84,150,2,8,9,115,10,benign
961,123,85,31,187,4,224,169,46,benign
1076,2,138,160,167,40,137,150,112,benign
852,32,53,128,0,0,4,253,0,benign
208,26,128,4,100,175,18,56,0,benign
852,32,167,64,0,0,6,248,128,benign
208,106,115,4,100,168,255,65,0,max-speedometer
208,2,67,4,96,36,255,212,0,max-speedometer
51,0,6,144,0,15,129,199,208,benign
208,2,82,12,96,17,2,233,0,reverse-light-on
167,0,81,69,40,129,25,32,160,benign
1634,255,255,255,255,255,255,255,255,fuzzing
208,26,78,4,100,71,255,173,0,max-speedometer
1760,8,244,8,230,8,237,8,238,benign
208,2,114,4,100,135,255,112,0,max-speedometer
208,90,66,4,98,90,255,147,0,max-speedometer
208,106,73,4,100,54,255,180,0,max-speedometer
167,0,16,250,169,65,31,224,160,benign
208,74,109,12,96,200,2,41,0,reverse-light-on
526,78,32,7,163,69,191,239,255,benign
354,0,7,253,211,234,17,244,206,benign
208,66,71,4,96,169,255,73,0,max-speedometer
208,114,73,12,102,95,5,138,0,reverse-light-on
1760,5,63,5,65,5,69,5,67,benign
1176,131,244,159,164,86,135,160,71,benign
208,18,115,4,100,173,255,71,0,max-speedometer
208,98,78,12,96,218,2,20,0,reverse-light-on
14,32,84,22,2,8,9,116,156,benign
208,90,114,4,100,135,255,100,0,max-speedometer
526,78,32,47,175,50,63,239,255,benign
1076,3,202,160,174,90,154,184,112,benign
403,0,8,8,5,13,248,0,0,benign
1314,223,127,208,34,220,16,0,28,benign
208,82,124,4,96,125,2,115,0,benign
208,66,71,4,100,107,255,132,0,max-speedometer
208,26,63,4,96,11,255,234,0,max-speedometer
208,98,80,12,100,152,3,85,0,reverse-light-on
1505,137,28,160,11,10,1,44,128,benign
1505,137,42,96,11,10,1,36,128,benign
208,34,81,12,100,31,3,214,0,reverse-light-on
208,106,115,4,100,151,255,82,0,max-speedometer
14,32,95,214,2,8,9,123,48,benign
1760,3,10,3,9,3,19,3,16,benign
1408,0,0,0,5,65,135,237,96,benign
208,18,71,4,100,183,255,65,0,max-speedometer
208,90,114,4,100,103,255,132,0,max-speedometer
51,0,3,168,0,12,136,87,208,benign
208,2,115,4,96,17,255,232,0,max-speedometer
852,32,64,192,0,0,3,193,128,benign
293,144,0,109,31,108,114,213,96,benign
1760,30,162,30,139,30,196,30,217,benign
1505,137,50,192,11,9,255,136,128,benign
852,32,14,192,0,0,2,24,128,benign
51,0,7,0,0,14,17,55,208,benign
208,34,115,4,100,7,255,236,0,max-speedometer
208,122,115,4,100,41,255,191,0,max-speedometer
208,90,70,4,96,245,255,248,0,max-speedometer
1076,4,74,160,165,228,7,15,48,benign
852,32,213,192,0,0,0,228,128,benign
208,74,85,12,100,62,5,176,0,reverse-light-on
628,0,242,16,252,48,124,141,149,benign
208,106,114,4,100,112,255,121,0,max-speedometer
692,0,75,59,0,0,0,16,0,benign
186,6,136,5,68,16,0,1,128,benign
1760,22,65,22,72,22,81,22,72,benign
208,42,80,12,102,153,3,91,0,reverse-light-on
208,2,72,4,96,66,255,181,0,max-speedometer
208,66,80,12,96,109,2,133,0,reverse-light-on
208,58,114,4,100,89,255,151,0,max-speedometer
628,88,242,1,251,16,124,141,177,benign
167,0,16,251,40,145,46,160,160,benign
208,106,78,12,102,234,2,3,0,reverse-light-on
208,50,77,12,102,49,5,192,0,reverse-light-on
208,82,114,4,100,103,255,134,0,max-speedometer
208,114,118,4,96,196,29,13,0,benign
1760,39,167,39,136,39,169,39,156,benign
852,32,153,64,0,0,0,139,128,benign
526,78,31,227,168,181,62,241,87,benign
1760,0,109,0,106,0,107,0,105,benign
1076,1,104,96,162,11,1,211,160,benign
208,114,94,12,96,121,5,112,0,reverse-light-on
526,78,11,103,163,167,44,238,95,benign
1314,223,127,208,1,124,40,0,156,benign
208,66,115,4,96,141,255,99,0,max-speedometer
692,0,75,174,0,0,0,16,0,benign
1314,223,127,208,0,123,72,0,220,benign
208,18,79,12,98,57,5,188,0,reverse-light-on
208,66,115,4,96,100,255,140,0,max-speedometer
1176,132,61,161,236,136,135,18,79,benign
208,98,68,12,102,90,5,145,0,reverse-light-on
208,34,112,4,96,178,2,68,0,reverse-light-off
14,32,100,214,2,8,9,108,218,benign
208,114,115,4,100,159,255,73,0,max-speedometer
208,106,69,12,100,105,5,129,0,reverse-light-on
208,26,71,12,102,95,5,149,0,reverse-light-on
1277,17,42,10,140,57,7,201,136,benign
51,0,6,24,0,13,195,39,224,benign
852,32,129,128,0,0,3,86,128,benign
208,34,79,12,102,200,2,46,0,reverse-light-on
167,0,81,59,169,17,40,80,160,benign
208,58,118,4,98,182,25,38,0,benign
208,74,78,12,98,248,1,250,0,reverse-light-on
208,10,114,4,100,124,255,121,0,max-speedometer
961,123,85,31,187,168,60,233,46,benign
208,82,114,4,100,71,255,166,0,max-speedometer
208,18,75,12,100,180,5,65,0,reverse-light-on
208,42,114,4,96,66,255,179,0,max-speedometer
852,32,229,128,0,0,7,33,0,benign
208,90,94,4,100,200,31,10,0,benign
208,98,66,4,98,87,255,149,0,max-speedometer
208,106,67,12,98,102,5,132,0,reverse-light-on
339,0,0,0,4,0,12,0,4,benign
208,122,70,4,96,40,255,195,0,max-speedometer
208,42,72,4,96,37,255,205,0,max-speedometer
458,63,249,255,128,0,0,11,104,benign
208,58,65,4,102,42,255,198,0,max-speedometer
208,74,114,4,100,160,255,79,0,max-speedometer
1076,3,202,160,168,164,20,114,0,benign
1277,17,40,10,83,53,8,73,8,benign
208,90,73,4,102,200,255,38,0,max-speedometer
208,98,66,4,100,81,255,155,0,max-speedometer
208,98,82,12,100,198,3,39,0,reverse-light-on
208,66,113,4,96,141,2,101,0,reverse-light-off
208,26,114,4,96,216,255,30,0,max-speedometer
208,42,97,4,96,247,0,0,0,benign
208,122,115,4,100,110,255,122,0,max-speedometer
208,122,114,4,100,100,255,132,0,max-speedometer
1760,25,92,25,89,25,110,25,116,benign
1408,0,0,0,3,233,8,0,0,benign
1505,137,45,192,11,9,254,220,128,benign
208,50,67,4,100,46,255,195,0,max-speedometer
208,98,81,12,100,115,3,122,0,reverse-light-on
569,0,0,0,106,160,0,45,128,benign
208,18,72,4,98,61,255,184,0,max-speedometer
852,32,101,64,0,0,6,253,0,benign
208,122,114,4,100,86,255,148,0,max-speedometer
852,32,177,0,0,0,5,102,128,benign
208,50,114,4,100,157,255,86,0,max-speedometer
852,32,34,64,0,0,7,146,0,benign
208,74,114,4,96,161,255,79,0,max-speedometer
208,66,78,12,96,140,2,102,0,reverse-light-on
852,32,5,192,0,0,3,34,0,benign
208,10,81,12,100,72,5,174,0,reverse-light-on
1760,19,141,19,128,19,135,19,124,benign
208,50,71,4,98,164,255,80,0,max-speedometer
705,2,22,111,199,95,159,149,224,benign
208,74,109,12,96,219,2,22,0,reverse-light-on
569,0,0,0,107,128,0,70,224,benign
208,98,66,4,100,151,255,85,0,max-speedometer
1760,20,142,20,153,20,146,20,160,benign
208,122,80,12,98,9,1,227,0,reverse-light-on
1314,223,127,208,41,83,176,0,28,benign
208,90,94,12,96,112,5,124,0,reverse-light-on
208,34,79,12,102,168,2,78,0,reverse-light-on
1505,137,42,128,11,9,255,236,128,benign
208,58,114,4,100,155,255,87,0,max-speedometer
293,144,0,108,95,127,41,183,96,benign
692,66,205,60,0,0,5,216,0,benign
208,90,112,4,96,156,2,83,0,reverse-light-off
208,114,82,12,98,98,2,138,0,reverse-light-on
1760,23,119,23,128,23,138,23,164,benign
208,90,115,4,100,168,255,71,0,max-speedometer
208,10,76,12,98,97,5,149,0,reverse-light-on
208,26,72,12,98,62,5,182,0,reverse-light-on
208,10,80,12,98,133,3,115,0,reverse-light-on
1175,0,0,64,0,0,0,6,96,benign
1076,2,40,32,173,7,54,120,0,benign
526,78,32,3,170,76,64,15,255,benign
208,74,120,4,100,11,27,205,0,benign
1760,6,134,6,144,6,141,6,142,benign
1505,137,50,192,7,10,0,160,128,benign
208,74,113,4,96,135,2,106,0,reverse-light-off
1505,137,55,160,7,10,1,36,128,benign
167,0,16,250,37,161,29,240,160,benign
354,84,72,10,149,16,18,135,204,benign
208,122,117,12,98,156,5,76,0,reverse-light-on
293,144,0,65,223,67,252,211,96,benign
208,122,67,4,102,112,255,120,0,max-speedometer
569,0,0,0,2,128,0,47,0,benign
208,50,120,4,96,168,19,59,0,benign
857,255,255,255,255,255,255,255,255,fuzzing
186,6,152,7,68,16,0,13,80,benign
208,42,71,4,100,164,13,70,0,benign
208,58,62,4,96,191,255,49,0,max-speedometer
14,32,100,150,2,8,9,112,238,benign
852,32,4,0,0,0,3,75,0,benign
208,18,73,4,100,239,255,8,0,max-speedometer
1076,3,42,160,160,79,232,198,48,benign
167,0,16,251,104,17,40,32,160,benign
208,114,109,12,100,238,0,0,0,benign
208,82,117,12,100,144,5,93,0,reverse-light-on
354,0,7,254,147,234,17,244,206,benign
1505,137,58,128,7,10,2,36,128,benign
961,123,85,31,196,85,6,233,46,benign
852,32,144,64,0,0,1,119,0,benign
208,50,78,12,100,244,2,0,0,reverse-light-on
208,50,74,12,100,45,5,196,0,reverse-light-on
852,32,164,128,0,0,6,254,0,benign
208,82,82,12,102,114,2,126,0,reverse-light-on
51,17,119,129,17,63,0,7,208,benign
4095,0,0,0,0,0,0,0,0,benign
51,33,159,50,24,125,208,231,208,benign
208,106,74,4,100,62,255,172,0,max-speedometer
208,74,81,12,100,65,5,173,0,reverse-light-on
208,106,74,12,96,157,5,77,0,reverse-light-on
167,0,81,8,165,49,24,176,160,benign
208,90,114,4,96,96,255,143,0,max-speedometer
961,123,85,31,186,158,199,41,46,benign
208,66,114,4,96,141,255,101,0,max-speedometer
208,82,112,4,96,193,2,47,0,reverse-light-off
293,144,0,109,31,115,111,85,96,benign
51,14,7,120,224,223,64,7,208,benign
208,26,70,4,98,253,255,248,0,max-speedometer
208,66,70,4,96,55,255,184,0,max-speedometer
628,0,242,12,240,16,124,141,195,benign
1505,137,37,192,11,9,255,144,128,benign
208,2,79,12,100,189,2,61,0,reverse-light-on
167,0,81,67,168,145,19,96,160,benign
208,98,70,4,100,45,255,190,0,max-speedometer
1760,10,76,10,65,10,65,10,61,benign
208,34,82,12,100,233,3,12,0,reverse-light-on
852,32,141,128,0,0,2,26,0,benign
208,34,114,4,96,160,255,86,0,max-speedometer
1277,17,55,10,138,73,9,201,136,benign
208,34,71,4,102,253,255,250,0,max-speedometer
208,10,115,4,100,110,255,136,0,max-speedometer
852,32,129,64,0,0,3,102,0,benign
208,66,81,12,100,96,2,146,0,reverse-light-on
1,255,255,255,255,255,255,255,255,fuzzing
208,18,80,12,100,45,3,202,0,reverse-light-on
51,0,1,168,0,14,139,215,208,benign
1694,4,64,4,115,32,0,20,130,benign
208,82,80,12,100,30,3,209,0,reverse-light-on
208,10,114,4,100,123,255,122,0,max-speedometer
208,2,114,4,100,151,255,95,0,max-speedometer
208,58,67,4,100,37,255,203,0,max-speedometer
208,114,109,12,96,202,2,34,0,reverse-light-on
1760,17,31,17,15,17,43,17,48,benign
167,0,81,48,37,1,28,80,160,benign
208,42,81,12,102,249,3,251,0,reverse-light-on
870,118,157,200,2,1,71,206,56,benign
412,22,216,32,2,2,0,40,208,benign
208,50,79,12,98,129,2,115,0,reverse-light-on
208,50,66,4,100,42,255,199,0,max-speedometer
208,74,80,12,96,33,1,209,0,reverse-light-on
208,122,79,12,98,153,2,82,0,reverse-light-on
208,66,69,4,96,50,255,189,0,max-speedometer
1076,3,10,160,171,134,193,14,208,benign
208,2,63,4,98,191,255,56,0,max-speedometer
208,114,115,4,96,130,255,105,0,max-speedometer
208,58,80,4,100,80,255,160,0,max-speedometer
208,10,79,12,100,97,2,152,0,reverse-light-on
208,18,113,4,96,212,2,36,0,reverse-light-off
208,90,114,4,100,118,255,119,0,max-speedometer
354,86,8,3,100,158,18,78,205,benign
208,58,70,4,96,124,5,116,0,benign
1788,0,0,7,85,208,183,88,32,benign
208,10,114,4,96,183,255,66,0,max-speedometer
208,74,114,4,100,19,255,220,0,max-speedometer
51,23,184,241,126,223,141,7,208,benign
526,78,32,27,173,138,63,143,199,benign
1760,15,181,15,168,15,188,15,183,benign
705,1,244,47,199,128,158,90,186,benign
961,123,85,31,187,157,199,41,46,benign
208,98,82,12,102,51,5,184,0,reverse-light-on
293,144,0,109,31,113,113,129,96,benign
208,66,82,12,96,232,3,9,0,reverse-light-on
208,10,79,4,100,221,255,25,0,max-speedometer
14,32,80,22,2,8,9,128,8,benign
208,66,72,4,96,63,255,176,0,max-speedometer
208,98,67,4,98,40,255,195,0,max-speedometer
167,0,16,251,40,193,46,144,160,benign
208,26,114,4,96,103,255,144,0,max-speedometer
293,144,0,109,31,115,175,23,96,benign
1176,131,255,159,252,246,131,124,135,benign
628,0,242,6,246,16,124,141,205,benign
208,106,81,12,102,12,3,224,0,reverse-light-on
208,114,114,4,96,118,255,118,0,max-speedometer
208,98,114,4,96,212,255,25,0,max-speedometer
208,106,67,4,98,30,255,204,0,max-speedometer
208,42,66,4,100,186,255,57,0,max-speedometer
293,144,0,64,31,56,227,203,96,benign
1628,64,9,226,104,117,197,0,2,benign
208,10,72,4,98,165,255,84,0,max-speedometer
208,98,70,4,102,42,255,196,0,max-speedometer
354,0,7,235,243,234,17,244,206,benign
14,32,85,86,2,8,9,114,16,benign
208,98,66,4,102,17,255,219,0,max-speedometer
208,114,114,4,96,85,255,151,0,max-speedometer
208,122,66,4,100,18,255,215,0,max-speedometer
14,32,84,86,2,8,9,119,200,benign
569,0,0,0,49,192,0,65,96,benign
1408,0,0,0,4,101,135,254,144,benign
354,0,8,26,211,234,17,244,206,benign
852,32,177,192,0,0,5,123,128,benign
